Matrix,v2Code,Analyte,Analyte Code,Common Method Name,Extraction reagents/formulation,Extraction Ratio,Extraction Basis,Extraction Time,Analyte Measurement Method,Observation Category,Reporting Unit,UoM Code,QUDT Code,QUDT URI,Citation Organization,Citation,Citation Link,Acceptance,Status,Row Added Date,Row Changed Date,Change Comment,Notes
SOIL,L_MODV2_SOIL_MN_019,manganese,MN,Phosphoric Acid,Phosphoric Acid (0.033 M H3PO),1:10,m/v,10 min,"ICP-OES, AAS",MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,NCERA-13,"North Central Regional Research Publication No. 221 (Revised 2015), Chapter 9, p 9.3",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg | 2026-04-03: Terminology harmonization — cross-matrix consistency pass.,
SOIL,L_MODV2_SOIL_MN_020,manganese,MN,Plant Root Simulator,Plant Root Simulator - PRS,Saturated paste,in situ probe,180 min,ICP-OES,MEASURED,mg/m2,mg1[m2]-1,MilliGM-PER-M2,http://qudt.org/vocab/unit/MilliGM-PER-M2,Western Ag Innovations,"2013.  Ion Supply Rates Using PRS® Probes, pp. 1149-152 in R. O. Miller, R Gavlak and D Horneck, eds. Soil, Plant and Water Reference Methods for the Western Region.  WREP-125, 4th Edition.",,PROPRIETARY,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_021,manganese,MN,Plant Root Simulator,Plant Root Simulator - PRS,Saturated paste,in situ probe,24 hrs,ICP-OES,MEASURED,mg/m2,mg1[m2]-1,MilliGM-PER-M2,http://qudt.org/vocab/unit/MilliGM-PER-M2,Western Ag Innovations,"2013.  Ion Supply Rates Using PRS® Probes, pp. 1149-152 in R. O. Miller, R Gavlak and D Horneck, eds. Soil, Plant and Water Reference Methods for the Western Region.  WREP-125, 4th Edition.",,PROPRIETARY,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_022,manganese,MN,Plant Root Simulator,Plant Root Simulator - PRS,Saturated paste,in situ probe,24 hrs,ICP-OES,MEASURED,mg/m2,mg1[m2]-1,MilliGM-PER-M2,http://qudt.org/vocab/unit/MilliGM-PER-M2,Western Ag Innovations,"2013.  Ion Supply Rates Using PRS® Probes, pp. 1149-152 in R. O. Miller, R Gavlak and D Horneck, eds. Soil, Plant and Water Reference Methods for the Western Region.  WREP-125, 4th Edition.",,PROPRIETARY,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_023,manganese,MN,Saturated paste,"Soil saturated with DI water, subsequent extraction and retained for analysis",Saturated paste,m/m,4 hrs,ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,WERA-103,"Soil, Plant and Water Reference Methods for the Western Region, 4th Edition, 2013. Method S-15.1",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_MN_024,manganese,MN,Saturated paste,"Soil saturated with DI water, subsequent extraction and retained for analysis",Saturated paste,m/m,4 hrs,"ICP-OES, AAS",MEASURED,mg/L,mg1L-1,MilliGM-PER-L,http://qudt.org/vocab/unit/MilliGM-PER-L,USDA,"US Salinity Staff, 1954. L.A Richards (ed.) Diagnosis and improvement of saline alkali soils. 160 p.  USDA Handb. 60 US Govt. Print Office, Washington DC.",,PROVISIONAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology harmonization — cross-matrix consistency pass.,
SOIL,L_MODV2_SOIL_MN_025,manganese,MN,Calcium Chloride,0.01 M CaCl2,1:10,m/v,120 min,ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,WEPAL,"Houba, V.J.G.; Novozamsky, I.; Lexmond, T.M.; Van der Lee, J.J., 2008.  Applicability of 0.01 M CaCl2 as a single extraction solution for the assessment of the nutrient status of soils and other diagnostic purposes. Communications in Soil Science and Plant Analysis, Volume 21, 1990 - Issue 19-20.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_026,manganese,MN,DTPA,"DTPA (0.005 M DTPA, 0.01 M CaCl2 and 0.10 M Triethanolamine adjusted to pH 7.3)",1:02,m/v,120 min,"ICP-OES, AAS",MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,"WERA-103, SERA 6","Soil, Plant and Water Reference Methods for the Western Region, 4th Edition, 2013, WERA-103. Method S-6.10",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_027,manganese,MN,DTPA-Sorbitol,"DTPA-Sorbitol (0.005 M DTPA, 0.01 M CaCl2  and 0.10 M Triethanolamine and 0.20 M of Sorbitol, adjusted to pH 7.3 and .)",1:02,m/v,120 min,ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,"WERA-103, SERA 6","Soil, Plant and Water Reference Methods for the Western Region, 4th Edition, 2013, WERA-103. Method S-6.12",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_028,manganese,MN,EDTA,EDTA (0.04 M EDTA),01:02.5,m/v,120 min,AAS,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,NZJAR,"R. G. McLaren , R. S. Swift & B. F. Quin (1984) EDTA-extractable copper, zinc, and manganese in soils of the Canterbury Plains, New Zealand Journal of Agricultural Research",,PROVISIONAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_029,manganese,MN,EPA 3050,"EPA 3050 Digestion (HNO3, H2O2), EPA 6010B (ICP-OES)",1:15,m/v,"Heat to 95C, reflux for 15 minutes, cool, then add 5 mL HNO3 and reflux for 30 minutes. Repeat last step as required.",ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,Extraction ratio may vary
SOIL,L_MODV2_SOIL_MN_030,manganese,MN,EPA 3050A/B,"EPA 3050A/B Digestion (HNO3, HCl), EPA 6010B (ICP-OES)",1:15,m/v,"Heat to 95C, reflux for 15 minutes, cool, then add 5 mL HNO3 and reflux for 30 minutes. Repeat last step as required.",ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,Extraction ratio may vary
SOIL,L_MODV2_SOIL_MN_031,manganese,MN,EPA 3051A/B,"EPA 3051A/B Microwave Digestion (HNO3, HCl), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,,,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_032,manganese,MN,EPA 3052,"EPA 3052 Microwave Digestion (HNO3, HF), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,,,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_033,manganese,MN,Hydrochloric Acid,0.1 M HCl,1:04,m/v,30 min,"ICP-OES, AAS",MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,"NCERA-13, NECC-1812","North Central Regional Research Publication No. 221 (Revised 2015), Chapter 9, pp 9.2-9.3",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_034,manganese,MN,Ion Exchange Resin,Resin Extraction - Unibest (0.5 M HCl),Saturated paste,in situ capsule,"4 days, 1 hour acid leaching",ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,"UniBest, Inc",https://www.unibestinc.com/about,,PROPRIETARY,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_035,manganese,MN,Lancaster,"Lancaster Extraction (Solution A:0.05 M HCl, Solution B: 1.57 M glacial acetic acid, 0.063 M malonic acid, 0.089 M malic acid, 0.032 M ammonium fluoride, 0.012 M aluminum chloride hexahydrate)",1:05,m/v,"Soil+Solution A, sit for 10 minutes. Add Solution B, shake for 10 minutes",ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,SERA-6,"Soil Test Methods From the Southeastern United States, SERA-IEG-6, 2014, Chapter 4.4",,PROVISIONAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_036,manganese,MN,Mehlich 1,Mehlich 1 (0.05 M HCl + 0.0125 M H2SO4),1:05,m/v,5 min,"ICP-OES, AAS",MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,SERA-6,"Soil Test Methods From the Southeastern United States, SERA-IEG-6, 2014, Chapter 4.2",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_037,manganese,MN,Mehlich 2,Mehlich 2 (0.2 N CH3COOH + 0.015 N NH4F + 0.2 N NH4Cl + 0.012 N HCl),1:10,m/v,5 min,"ICP-OES, AAS",MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,NCSU,"Mehlich A. 1978. New extractant for soil test evaluation of phosphorus, potassium, magnesium, calcium, sodium, manganese and zinc. Commun Soil Sci Plant Anal 9(6):477-92.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_038,manganese,MN,Mehlich 3,Mehlich 3 (0.2 N CH3COOH + 0.25 N NH4NO3 + 0.013 N HNO3 + 0.015 N NH4F + 0.001 M EDTA),1:10,m/v,5 min,"ICP-OES, AAS",MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,"SERA-6, NCERA-13, NECC-1812","Soil Test Methods From the Southeastern United States, SERA-IEG-6, 2014, Chapter 4.3",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_039,manganese,MN,Morgan,Morgan (0.72 N NaOAc + 0.52 N CH3COOH),1:05,v/v,15 min,Spectrophotometric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,NECC-1812,"Recommended Soil Testing Procedures for the Northeastern United States, NECC-1812 Publication No. 493, 3rd Edition, 2011, Chapter 5.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_040,manganese,MN,Modified Morgan,Modified Morgan (0.62 N NH4OH + 1.25 N CH3COOH),1:10,m/v,15 min,ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,NECC-1812,"Recommended Soil Testing Procedures for the Northeastern United States, NECC-1812 Publication No. 493, 3rd Edition, 2011, Chapter 5.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_041,manganese,MN,Phosphoric Acid,Phosphoric Acid (0.033 M H3PO),1:10,m/v,10 min,"ICP-OES, AAS",MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,NCERA-13,"North Central Regional Research Publication No. 221 (Revised 2015), Chapter 9, p 9.3",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MN_042,manganese,MN,Saturated paste,"Soil saturated with DI water, subsequent extraction and retained for analysis",Saturated paste,m/m,4 hrs,ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,WERA-103,"Soil, Plant and Water Reference Methods for the Western Region, 4th Edition, 2013. Method S-15.1",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MNINDEX_001,manganese index,MNINDEX,Mehlich 3 ICP,,,,,"ICP-OES, AAS",CALCULATION,,none,UNITLESS,Needs QUDT Discussion,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology and chemical naming standardization pass.,
SOIL,L_MODV2_SOIL_HG_001,mercury,HG,EPA 3050A/B,"EPA 3050A/B Digestion (HNO3, HCl), EPA 6010B (ICP-OES)",1:15,m/v,"Heat to 95C, reflux for 15 minutes, cool, then add 5 mL HNO3 and reflux for 30 minutes. Repeat last step as required.",ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3050A/B Digestion (Nitric Acid, Hydr"" → ""EPA 3050A/B Digestion (HNO3, HCl), EPA 6"" | 2026-04-03: Final audit fixes applied",Extraction ratio may vary
SOIL,L_MODV2_SOIL_HG_002,mercury,HG,EPA 3051A/B,"EPA 3051A/B Microwave Digestion (HNO3, HCl), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,,,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3051A/B Microwave Digestion (Nitric "" → ""EPA 3051A/B Microwave Digestion (HNO3, H""",
SOIL,L_MODV2_SOIL_HG_003,mercury,HG,EPA 3052,"EPA 3052 Microwave Digestion (HNO3, HF), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,,,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3052 MIcrowave Digestion (Nitric Aci"" → ""EPA 3052 Microwave Digestion (HNO3, HF),""",
SOIL,L_MODV2_SOIL_HG_004,mercury,HG,EPA 3050A/B,"EPA 3050A/B Digestion (HNO3, HCl), EPA 6010B (ICP-OES)",1:15,m/v,"Heat to 95C, reflux for 15 minutes, cool, then add 5 mL HNO3 and reflux for 30 minutes. Repeat last step as required.",ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,Extraction ratio may vary
SOIL,L_MODV2_SOIL_HG_005,mercury,HG,EPA 3051A/B,"EPA 3051A/B Microwave Digestion (HNO3, HCl), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,,,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_HG_006,mercury,HG,EPA 3052,"EPA 3052 Microwave Digestion (HNO3, HF), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,,,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MGKRATIO_001,Mg:K ratio,MGKRATIO,,,,,,Calculation,MEASURED,ratio,ratio,UNITLESS,http://qudt.org/vocab/unit/UNITLESS,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MNCURATIO_001,Mn:Cu ratio,MNCURATIO,Mehlich 3 ICP,,,,,"ICP-OES, AAS",MEASURED,ratio,ratio,UNITLESS,http://qudt.org/vocab/unit/UNITLESS,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology and chemical naming standardization pass.,
SOIL,L_MODV2_SOIL_MNCURATIO_002,Mn:Cu ratio,MNCURATIO,,,,,,Calculation,MEASURED,ratio,ratio,UNITLESS,http://qudt.org/vocab/unit/UNITLESS,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MNZNRATIO_001,Mn:Zn ratio,MNZNRATIO,Mehlich 3,,,,,ICP-OES,MEASURED,ratio,ratio,UNITLESS,http://qudt.org/vocab/unit/UNITLESS,,,,EXPERIMENTAL,INVALID,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,"Invalid, duplicate code",
SOIL,L_MODV2_SOIL_MNZNRATIO_001,Mn:Zn ratio,MNZNRATIO,,,,,,Calculation,MEASURED,ratio,ratio,UNITLESS,http://qudt.org/vocab/unit/UNITLESS,,,,EXPERIMENTAL,INVALID,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,"Invalid, duplicate code",
SOIL,L_MODV2_SOIL_MNZNRATIO_002,Mn:Zn ratio,MNZNRATIO,Mehlich 3,,,,,ICP-OES,MEASURED,ratio,ratio,UNITLESS,http://qudt.org/vocab/unit/UNITLESS,,,,EXPERIMENTAL,RETIRED,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MNZNRATIO_003,Mn:Zn ratio,MNZNRATIO,,,,,,Calculation,MEASURED,ratio,ratio,UNITLESS,http://qudt.org/vocab/unit/UNITLESS,,,,EXPERIMENTAL,RETIRED,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_GWC_0_1_BAR_005,moisture content,GWC,0.1 Bar Moisture Tension,Pressure Plate,Saturated paste,m/m,7 days,Gravimetric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Cornell,https://bpb-us-e1.wpmucdn.com/blogs.cornell.edu/dist/7/9922/files/2022/04/CSH05-Available-Water-Capacity-SOP-4-2022-1-1.pdf,,EXPERIMENTAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology and chemical naming standardization pass.,
SOIL,L_MODV2_SOIL_GWC_0_33_BAR_003,moisture content,GWC,0.33 Bar Moisture Tension,Pressure Plate,,,,Gravimetric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_GWC_001,moisture content,GWC,Oven Drying,"105 C, constant weight",,m/m,16 hrs,Gravimetric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,ASPAC,"Rayment, G. and J. Lyons. 2011. Soil Chemical Methods - Australasia, CSIRO, Method 2A1,  pp 12-13",,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Oven Drying alignment — method name standardized; temp/condition detail moved to reagent field.,
SOIL,L_MODV2_SOIL_GWC_002,moisture content,GWC,Saturated paste moisture,"Soil saturated with DI water, subsequent extraction and retained for analysis",Saturated paste,m/m,4 hrs,Gravimetric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,USDA,"US Salinity Staff, 1954. L.A Richards (ed.) Diagnosis and improvement of saline alkali soils. 160 p.  USDA Handb. 60 US Govt. Print Office, Washington DC.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_GWC_15_BAR_004,moisture content,GWC,15 Bar Moisture Tension,Pressure Plate,,,,Gravimetric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_MO_001,molybdenum,MO,Ammonium Oxalate,"Ammonium Oxalate (0.275 M acid ammonium oxalate, 0.1 N sodium hydroxide, 0.03 N ammonium fluoride)",1:05,m/v,,ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,PROVISIONAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_MO_002,molybdenum,MO,Aqua Regia,"Aqua Regia (HCl:HNO3, 3:1)",1:05,m/v,4 hrs,ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,PROVISIONAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""Aqua Regia (3:1 mixture of hydrochloric "" → ""Aqua Regia (HCl:HNO3, 3:1)""",
SOIL,L_MODV2_SOIL_MO_003,molybdenum,MO,Aqua Regia,"Aqua Regia (HCl:HNO3, 3:1)",1:10,m/v,20 min,"ICP-OES, ICP-MS",MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,ISO,ISO standard 11466 or EPA 3051A,,PROVISIONAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""Aqua Regia (3:1 mixture of hydrochloric "" → ""Aqua Regia (HCl:HNO3, 3:1)"" | 2026-04-03: Terminology harmonization — cross-matrix consistency pass.",
SOIL,L_MODV2_SOIL_MO_004,molybdenum,MO,Calcium Chloride,0.01 M CaCl2,1:10,m/v,120 min,ICP-MS,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,WEPAL,"Houba, V.J.G.; Novozamsky, I.; Lexmond, T.M.; Van der Lee, J.J., 2008.  Applicability of 0.01 M CaCl2 as a single extraction solution for the assessment of the nutrient status of soils and other diagnostic purposes. Communications in Soil Science and Plant Analysis, Volume 21, 1990 - Issue 19-20.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_MO_005,molybdenum,MO,Calcium Chloride,CaCl2 (Hot),,m/v,,ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,EXPERIMENTAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg | 2026-04-03: Terminology and chemical naming standardization pass.,
SOIL,L_MODV2_SOIL_MO_006,molybdenum,MO,EPA 3050A/B,"EPA 3050A/B Digestion (HNO3, HCl), EPA 6010B (ICP-OES)",1:15,m/v,"Heat to 95C, reflux for 15 minutes, cool, then add 5 mL HNO3 and reflux for 30 minutes. Repeat last step as required.",ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3050A/B Digestion (Nitric Acid, Hydr"" → ""EPA 3050A/B Digestion (HNO3, HCl), EPA 6"" | 2026-04-03: Final audit fixes applied",Extraction ratio may vary
SOIL,L_MODV2_SOIL_MO_007,molybdenum,MO,EPA 3051A/B,"EPA 3051A/B Microwave Digestion (HNO3, HCl), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,,,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3051A/B Microwave Digestion (Nitric "" → ""EPA 3051A/B Microwave Digestion (HNO3, H""",
SOIL,L_MODV2_SOIL_MO_008,molybdenum,MO,EPA 3052,"EPA 3052 Microwave Digestion (HNO3, HF), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,,,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3052 MIcrowave Digestion (Nitric Aci"" → ""EPA 3052 Microwave Digestion (HNO3, HF),""",
SOIL,L_MODV2_SOIL_MO_009,molybdenum,MO,Ion Exchange Resin,Resin Extraction - Unibest (0.5 M HCl),Saturated paste,in situ capsule,"4 days, 1 hour acid leaching",ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,"UniBest, Inc",https://www.unibestinc.com/about,,PROPRIETARY,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_MO_010,molybdenum,MO,Ion Exchange Resin,Resin Extraction - Unibest (0.5 M HCl),Saturated paste,m/v,,ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,PROPRIETARY,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_MO_011,molybdenum,MO,Mehlich 1,Mehlich 1 (0.05 M HCl + 0.0125 M H2SO4),1:05,m/v,5 min,ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,PROVISIONAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
